x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
479.55597,1498.2196,709.3432,1467.2357,1666.05371498,1372.31556973,2115.02442349,2462.34854642,2115.02442349,1372.31556973,0.049999997,1.0,8.51524272561,231.866714149,232.758329964,0.996169349491,0.12700009346,6582.15139622,-7.67929493243,-8.51524272561,-165056.196324,-150816.534946,-86679.0404276,-86679.0404276,6454.96032364,6487.07287178,6518.72416238,20587
767.28955,1469.2347,523.51526,1493.2223,1916.57179368,450.348731193,2523.45444654,2773.1856667,2523.45444654,1646.27508448,0.06,1.0,21.8292228471,244.951647104,252.229987033,0.971144034003,0.138999938965,4357.6384203,174.380137906,21.8292228471,-345006.396268,-145663.579156,-25814.9166453,-134272.117371,4274.39880396,4295.09395444,4336.54169466,20587
467.56708,1475.2316,726.34894,1438.9633,1948.24298373,1311.03841142,2354.42653348,2683.69663171,2354.42653348,1852.91701338,0.04,1.0,7.52035856678,261.311003691,261.570267115,0.99900881921,0.127999782562,5651.56167329,-7.97804422293,-7.52035856678,-165381.271936,-160381.367524,-74456.6044001,-160381.367524,5548.91390914,5570.84661969,5622.45028544,20587
762.2942,1439.2504,414.88736,1489.5884,367.064120751,62.3654986127,125.012246655,469.993174975,1718.9946678,1718.9946678,0.049999997,1.0,158.596003396,351.034794177,356.333120805,0.985130973467,1.03100013733,2872.61012172,171.755426541,158.596003396,-27306.5603557,-7656.31528882,-3624.20166066,-17266.0117068,2782.55155803,2786.85145665,2788.62135344,20587
425.60593,1403.269,712.34045,1364.2894,2052.21656667,1640.66668304,2473.61697968,3064.39391196,2755.12629019,1640.66668304,0.07,1.0,7.51302284026,289.371895967,289.436822212,0.999775680772,0.134999990463,4741.04188311,-7.74151361352,-7.51302284026,-204583.022088,-176935.470924,-127486.986963,-127486.986963,4614.7345144,4652.28609409,4705.07738465,20587
707.34503,1278.3342,539.5005,1072.4414,1860.87208566,412.66741679,2118.18424915,3046.32703945,1789.30194699,412.66741679,0.049999997,1.0,132.915903868,265.638158672,266.33388411,0.997387769716,0.168000221252,2747.77911234,-129.187039269,-132.915903868,-196095.876041,-187567.12645,-129196.841155,-129196.841155,2306.53345695,2423.04253555,2599.53849905,20587
692.35895,1335.3044,536.50323,1361.291,1428.9001505,991.520235281,1496.2754492,2015.28481666,1909.98318503,1496.2754492,0.06,1.0,169.705404924,158.007306275,158.42928539,0.997336482873,0.105999946594,5539.21128845,170.533869682,169.705404924,-238539.51437,-124045.062601,-59954.6043028,-117213.36993,5458.63425727,5490.54352042,5539.21128845,20587
538.5014,1224.3623,952.1184,1142.405,1305.23633893,637.849711651,1292.52241376,2186.71351449,1683.96656466,922.223099466,0.08,1.0,13.6152873831,421.658655446,426.483428443,0.988687079789,0.355000019073,1991.52138385,-11.2078548306,-13.6152873831,-140858.548872,-74894.6903505,-38745.9855902,0.0,1881.4959559,1939.82734908,1971.7505264,20587
891.17487,1235.3566,601.4431,1284.331,2787.15952482,857.114998088,2709.53079282,4515.95543387,4069.73727342,2709.53079282,0.06,1.0,171.19171453,293.841777837,294.561447229,0.997556810647,0.105999708176,1504.35812336,170.405779431,171.19171453,-281147.131324,-262931.806862,-49499.0433098,-234829.613108,1449.04762917,1470.64551288,1504.35812336,20587
594.4496,1304.3207,973.099,1243.3524,996.9061782,562.393678017,953.554317567,1445.03733702,977.419166526,902.978299836,0.06,1.0,9.05797426663,383.526402905,387.365077809,0.990090291758,0.470999956131,2414.17426036,-9.14698139007,-9.05797426663,-88433.208332,-60185.5958085,-34505.5236797,0.0,2323.06055546,2339.35411755,2393.4725793,20587
476.55875,1345.2993,816.64984,1294.3982,2035.37243354,1064.62057687,2473.74065403,3055.39414878,2473.74065403,2146.17848378,0.07,1.0,8.92299658794,343.879152434,345.303478734,0.995875146391,0.161999702454,3398.62432929,-8.51221822344,-8.92299658794,-197573.940051,-160626.074603,-63286.2779822,-63286.2779822,3294.45247763,3322.84538736,3363.94120904,20587
802.2572,1277.3347,556.48474,1310.3175,2247.91145104,937.238442573,2729.90586595,3668.83664915,3528.7690137,1184.90174923,0.06,1.0,112.230938131,247.975739116,249.952339875,0.992092089399,0.0940001010895,2524.19384177,172.356542085,112.230938131,-408348.464916,-203906.300291,-55847.3780846,-167090.001839,2489.00858362,2510.33574625,2518.56096875,20587
524.51434,1309.318,854.20905,1295.3253,2572.80628058,1804.68649128,3152.98184339,3397.0990569,3348.07547978,3348.07547978,0.07,1.0,1.78182223132,329.991511187,331.027588517,0.99687011788,0.149999856949,3117.29449084,-2.43025373469,-1.78182223132,-239181.440924,-156931.52951,-22381.6493248,-125372.775629,3085.11252083,3114.7966202,3116.93573758,20587
915.15265,1265.341,604.4403,1309.318,2551.58397822,822.726797944,2802.71049049,3970.24888549,3312.02697711,2626.70394058,0.049999997,1.0,112.960337939,313.809083634,314.809202877,0.99682309401,0.129999876022,1471.07720541,171.944090277,112.960337939,-235475.845162,-194039.483631,-48617.6101748,-171198.80178,1423.36252456,1460.28922918,1461.10464597,20587
590.4533,1314.3154,903.2185,1288.5891,1901.0899015,1158.74377205,1634.16666402,3102.15741607,3102.15741607,3322.27957584,0.07,1.0,0.990175226502,313.82146651,321.685028546,0.975555088557,0.200000047684,3046.24420519,-4.70224171568,0.990175226502,-190562.16601,-112538.613898,-70957.6485465,-70957.6485465,3009.29200589,3039.96296909,3044.44582361,20587
931.1378,1279.3336,540.3867,1316.88,384.034660092,62.3561236317,143.510433344,328.338602229,2456.40943493,1733.62031788,0.04,1.0,127.10392493,392.550830217,399.068505438,0.983667778509,2.26800012589,1168.08334057,174.511426934,127.10392493,-20268.8496883,-8668.03455904,-3199.23454216,-4232.49489917,1126.54699941,1137.26325372,1142.09898899,20587
616.42926,1284.331,958.3622,1267.2721,1086.2385811,610.38448218,744.967219543,1695.05880434,1695.05880434,1560.49102517,0.049999997,1.0,9.40555594068,342.358206454,385.017203774,0.889202360564,0.394999980927,2565.38153509,-2.85609591212,9.40555594068,-113055.923292,-43186.1090302,-35748.9535464,-39736.9522417,2514.37368783,2546.01629663,2562.39097974,20587
523.51526,1340.3019,881.1841,1293.3264,2306.49320494,1202.79159413,2825.37062815,3458.06235407,2378.34981658,1202.79159413,0.06,1.0,8.60445259395,360.740483876,362.439501774,0.995312271732,0.176999807358,3032.95505813,-7.4822853013,-8.60445259395,-219606.370245,-212415.085376,-174204.325301,-183339.314035,2933.93600675,2969.71466894,3001.06674575,20587
897.1693,1269.3389,621.4246,1265.341,1298.56727496,177.974998818,1472.77412516,2492.21643205,1699.26775817,1082.86061998,0.04,1.0,31.3288518568,275.773680366,279.742789826,0.985811575476,0.353999853134,1754.65580772,-179.169352127,31.3288518568,-165545.230838,-104354.20018,-10640.6752372,-10640.6752372,1715.94927293,1723.06282581,1745.29984299,20587
457.57632,1373.2847,835.2266,1287.3295,2658.88379834,2265.25153354,3495.27197482,3705.8624573,3495.27197482,3403.03539709,0.06,1.0,13.129902286,387.308701672,388.640096483,0.996574221697,0.134999990463,3246.83721922,-12.822383111,-13.129902286,-228897.632715,-214901.531658,-137856.270465,-137856.270465,3070.97605555,3119.99671812,3180.1105382,20587
996.0777,1204.3727,661.38763,1233.3575,2374.61700911,1069.11357265,2731.55251755,3657.04779517,2249.23928064,1069.11357265,0.049999997,1.0,78.68423567,335.942795112,342.039403272,0.982175713963,0.153000116348,795.571913821,175.05042505,78.68423567,-237985.308504,-223855.028996,-166845.875312,-166845.875312,764.603732605,764.720077943,783.962420517,20587
